date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9
5/30/2015,S1F0BWZ3,0,90346768,0,0,0,8,374972,0,0,2
5/30/2015,S1F0C95J,0,72381808,0,0,0,5,291574,0,0,0
5/30/2015,S1F0CVWK,0,192375472,2528,0,6,8,377020,0,0,0
5/30/2015,S1F0E9EP,0,130793440,0,0,0,9,260505,0,0,0
5/30/2015,S1F0EEP2,0,70395608,0,0,0,17,269077,0,0,0
5/30/2015,S1F0EGMT,0,70262008,0,0,0,10,255557,0,0,0
5/30/2015,S1F0FGBQ,0,209972416,0,0,0,10,226214,0,0,0
5/30/2015,S1F0FP0C,0,165345208,0,0,0,10,263843,0,0,0
5/30/2015,S1F0FW8K,0,62691384,0,0,0,92,249096,0,0,0
5/30/2015,S1F0FZ8F,0,82209480,0,0,0,8,255777,0,0,0
5/30/2015,S1F0G9ZF,0,1681640,0,0,0,70,249302,0,0,0
5/30/2015,S1F0GCED,0,59747360,0,0,6,9,261114,0,0,0
5/30/2015,S1F0GGJD,0,121122008,0,0,0,62,217777,0,0,0
5/30/2015,S1F0GGPP,0,147122528,0,0,0,10,263503,0,0,0
5/30/2015,S1F0GHJ1,0,51805416,0,0,0,58,249234,0,0,0
5/30/2015,S1F0GJL9,0,147502824,0,0,0,63,251371,0,0,0
5/30/2015,S1F0GPFZ,0,191947056,0,0,0,9,259141,0,0,0
5/30/2015,S1F0GPXY,0,243754240,0,0,0,9,260179,0,0,9
5/30/2015,S1F0GQCL,0,90181624,0,0,0,92,246990,0,0,1
5/30/2015,S1F0GRB1,0,47669528,0,0,0,67,251099,0,0,0
5/30/2015,S1F0GSHB,0,193100776,0,0,0,91,251684,0,0,0
5/30/2015,S1F0GV0W,0,114199608,0,5,6,95,250842,0,0,0
5/30/2015,S1F0H6JG,0,67710024,0,0,0,8,252211,0,0,0
5/30/2015,S1F0J5JH,0,147408328,0,0,0,8,261188,0,0,0
5/30/2015,S1F0JGJV,0,121423096,0,0,0,8,254808,0,0,0
5/30/2015,S1F0KYCR,0,156453192,0,0,0,10,262810,0,0,0
5/30/2015,S1F0LBMG,0,84662128,0,0,0,8,323047,0,0,7
5/30/2015,S1F0LBY2,0,213366720,0,0,0,12,479960,0,0,0
5/30/2015,S1F0LCKH,0,54274264,0,0,0,12,483599,0,0,0
5/30/2015,S1F0LCQX,0,176752264,0,0,0,7,314984,0,0,0
5/30/2015,S1F0LD15,0,15371672,0,0,1,6,323378,8,8,0
5/30/2015,S1F0LD73,0,15158720,0,0,0,6,322512,0,0,4
5/30/2015,S1F0M2PQ,0,28005256,0,0,6,60,251216,0,0,0
5/30/2015,S1F0PF59,0,131480160,0,0,0,8,274112,0,0,0
5/30/2015,S1F0QY0Q,0,237444432,0,0,0,6,232268,0,0,6
5/30/2015,S1F0R3JV,0,123650912,0,0,0,9,231006,0,0,0
5/30/2015,S1F0R4Q8,0,96887976,0,0,0,8,213583,0,0,0
5/30/2015,S1F0RM77,0,113739952,0,0,0,11,235510,0,0,0
5/30/2015,S1F0RQLR,0,172412632,0,0,0,7,273869,0,0,0
5/30/2015,S1F0RR2E,0,178864264,0,0,0,8,278303,0,0,0
5/30/2015,S1F0RR7L,0,26366344,0,0,0,13,273026,0,0,0
5/30/2015,S1F0RREN,0,31441424,0,0,0,11,235906,0,0,1
5/30/2015,S1F0RS3B,0,110189264,0,0,0,7,277029,0,0,0
5/30/2015,S1F0RS81,0,41765528,0,0,0,13,277342,0,0,0
5/30/2015,S1F0RSFT,0,72310160,0,0,0,12,212448,0,0,0
5/30/2015,S1F0RSMR,0,43641856,0,0,0,9,273790,0,0,26
5/30/2015,S1F0RSWJ,0,75625080,0,0,0,12,279571,0,0,0
5/30/2015,S1F0RVVR,0,125074360,0,0,0,8,189760,0,0,0
5/30/2015,S1F0S30R,0,137946048,0,0,0,16,265493,0,0,0
5/30/2015,S1F0S34C,0,211928128,0,1331,0,13,224886,0,0,34
5/30/2015,S1F0S351,0,73301496,0,0,0,8,278422,0,0,0
5/30/2015,S1F0S382,0,144311528,0,0,0,13,273913,0,0,0
5/30/2015,S1F0S387,0,43850080,0,2,0,12,273694,0,0,34
5/30/2015,S1F0S49E,0,236106776,0,0,6,8,274246,0,0,0
5/30/2015,S1F0S4EG,0,101175072,0,0,6,6,266336,0,0,0
5/30/2015,S1F0S4MG,0,221505704,0,0,0,13,269518,0,0,0
5/30/2015,S1F0S517,0,150312456,0,0,0,8,242079,0,0,0
5/30/2015,S1F0S561,0,166128128,0,0,0,14,258299,0,0,0
5/30/2015,S1F0S58D,0,93950384,0,0,0,12,234460,0,0,0
5/30/2015,S1F0S649,0,57147296,0,0,0,11,274804,0,0,0
5/30/2015,S1F0S65X,0,21059672,0,0,0,8,273619,0,0,0
5/30/2015,S1F0S66R,0,88976904,0,0,0,17,256776,0,0,0
5/30/2015,S1F0S68M,0,192387336,0,0,0,11,236695,0,0,0
5/30/2015,S1F0S6FZ,0,10361712,0,220,0,8,273228,0,0,24
5/30/2015,S1F0S6GZ,0,1964400,0,0,0,12,273471,0,0,0
5/30/2015,S1F0T1K8,0,41192816,0,1,0,7,279201,0,0,7
5/30/2015,S1F0T24J,0,204480928,0,0,0,12,235616,0,0,0
5/30/2015,S1F0T2LA,0,72342536,424,0,1,10,279133,0,0,0
5/30/2015,S1F0TBK9,0,33737296,0,0,0,14,261799,0,0,0
5/30/2015,S1F0TMRF,0,30603408,0,0,0,11,277052,0,0,0
5/30/2015,S1F0TNW4,0,138659728,0,0,0,10,269685,0,0,0
5/30/2015,S1F0TP5E,0,228374952,0,2693,0,12,295312,0,0,2522
5/30/2015,S1F0TP82,0,198292552,0,0,0,8,269669,0,0,0
5/30/2015,S1F0TP8F,0,159140256,0,0,0,13,332344,0,0,8
5/30/2015,S1F0TPH4,0,113093016,0,0,0,13,238565,0,0,0
5/30/2015,S1F0TPJC,0,162703152,0,10,0,12,278401,0,0,42
5/30/2015,S1F0TPMF,0,87920448,0,0,0,6,278327,0,0,0
5/30/2015,S1F0TQJ4,0,98664992,0,0,0,8,270746,0,0,0
5/30/2015,S1F0TQTF,0,100096136,0,0,0,12,273316,0,0,0
5/30/2015,S1F0VE35,0,212143360,0,0,0,8,278374,0,0,0
5/30/2015,S1F0X4RC,0,38309528,0,0,0,11,216257,0,0,0
5/30/2015,S1F0Y6BM,0,20181728,0,0,0,8,215927,0,0,0
5/30/2015,S1F0Y8MA,0,48488720,0,0,0,8,213591,0,0,0
5/30/2015,S1F0YX6Z,0,208051800,0,0,0,8,215220,0,0,1
5/30/2015,S1F100R5,0,19168056,0,0,0,7,257110,0,0,0
5/30/2015,S1F101MC,0,228160008,0,0,0,10,236387,0,0,6
5/30/2015,S1F101SP,0,124954456,0,0,0,8,236296,0,0,0
5/30/2015,S1F102L8,0,58982752,0,0,0,9,196964,0,0,0
5/30/2015,S1F10BNL,0,222550592,0,0,0,16,351595,0,0,0
5/30/2015,S1F10BRH,0,57765664,0,0,0,10,236287,0,0,0
5/30/2015,S1F10FDX,0,142682288,0,0,0,11,236764,0,0,6
5/30/2015,S1F10FF0,0,87920136,0,0,0,8,246166,0,0,1
5/30/2015,S1F10FZB,0,195431080,0,0,0,19,355090,0,0,0
5/30/2015,S1F10GSG,0,22291568,0,0,0,9,238228,0,0,0
5/30/2015,S1F10NDB,0,63553640,0,0,0,8,235572,0,0,0
5/30/2015,S1F10NM6,0,100224680,0,0,0,16,356820,0,0,0
5/30/2015,S1F10PED,0,197129696,0,0,0,5,214416,0,0,0
5/30/2015,S1F10QDG,0,139075296,0,0,0,5,235013,0,0,0
5/30/2015,S1F10QG6,0,208971328,0,0,0,6,237677,0,0,0
5/30/2015,S1F10QL8,0,28751744,0,0,0,6,219311,0,0,0
5/30/2015,S1F10RWZ,0,54668256,0,0,0,13,262118,0,0,0
5/30/2015,S1F1162D,0,10976576,0,0,0,7,247129,0,0,0
5/30/2015,S1F116H4,0,67504608,0,0,0,9,237557,0,0,0
5/30/2015,S1F116J4,0,207560992,0,0,0,21,354681,0,0,0
5/30/2015,S1F118JP,0,63999392,0,0,0,7,213776,0,0,0
5/30/2015,S1F11C16,0,63891320,0,0,0,8,232409,0,0,0
5/30/2015,S1F11ETS,0,32941344,0,0,0,11,236714,0,0,0
5/30/2015,S1F11G2C,0,54186848,0,0,0,19,349309,0,0,0
5/30/2015,S1F11K34,0,119416528,0,0,0,16,352048,0,0,0
5/30/2015,S1F11KQW,0,131232016,0,0,0,7,226123,0,0,0
5/30/2015,S1F11S5B,0,209356680,0,0,0,11,213343,0,0,0
5/30/2015,S1F11XDA,0,108328904,0,0,0,10,214937,0,0,0
5/30/2015,S1F11Y4K,0,93606288,0,0,0,16,341316,0,0,0
5/30/2015,S1F121LH,0,28995048,0,0,0,9,214271,0,0,0
5/30/2015,S1F122HQ,0,127851968,0,0,0,11,215123,0,0,1
5/30/2015,S1F122KD,0,122760856,0,0,0,8,245643,0,0,0
5/30/2015,S1F12788,0,55348296,0,0,0,11,221531,0,0,0
5/30/2015,S1F12XGM,0,240654128,0,0,0,8,259499,0,0,1
5/30/2015,S1F12Y53,0,36642016,2344,0,0,8,210707,0,0,0
5/30/2015,S1F12ZRR,0,109540384,0,0,0,8,257611,0,0,0
5/30/2015,S1F130JB,0,238156880,0,0,0,9,215180,0,0,0
5/30/2015,S1F1318D,0,61025360,4960,0,0,14,89391,0,0,0
5/30/2015,S1F131F6,0,113713648,0,0,0,8,233912,0,0,0
5/30/2015,S1F13432,0,221460216,0,0,0,8,236355,0,0,0
5/30/2015,S1F135BR,0,216101672,0,100,0,19,352886,0,0,24
5/30/2015,S1F135DG,0,228057152,0,0,0,11,234332,0,0,3
5/30/2015,S1F135F3,0,16403144,0,0,0,16,354025,0,0,0
5/30/2015,S1F135GA,0,219562632,0,0,0,8,218139,0,0,0
5/30/2015,S1F135SZ,0,225962520,0,0,0,9,233582,0,0,0
5/30/2015,S1F135TN,0,206771696,0,0,0,16,341741,0,0,0
5/30/2015,S1F135WP,0,52998088,0,0,0,11,216773,0,0,0
5/30/2015,S1F1360P,0,50118816,0,0,0,14,268261,0,0,0
5/30/2015,S1F13619,0,238172144,0,0,0,9,216685,0,0,0
5/30/2015,S1F1365W,0,7161840,0,0,0,11,218841,0,0,0
5/30/2015,S1F136A5,0,46089872,0,0,0,12,219122,0,0,0
5/30/2015,S1F136BS,0,81992456,0,0,0,9,237646,0,0,0
5/30/2015,S1F13CMG,0,78875808,0,0,0,8,215392,0,0,1
5/30/2015,S1F13GPY,0,27543808,0,0,0,19,342611,0,0,0
5/30/2015,S1F13HPP,0,215371472,0,0,0,10,236514,0,0,2
5/30/2015,S1F13HPR,0,182758176,0,0,0,8,212472,0,0,0
5/30/2015,S1F13JW4,0,55693968,0,0,0,8,210496,0,0,0
5/30/2015,S1F13K7S,0,3893032,0,0,0,9,235363,0,0,0
5/30/2015,S1F13K8E,0,82720504,0,0,0,12,235784,0,0,0
5/30/2015,S1F13KBJ,0,71561256,0,0,0,13,276064,0,0,0
5/30/2015,S1F13KBZ,0,219959224,0,0,0,11,236131,0,0,0
5/30/2015,S1F13KF6,0,170425072,0,0,0,9,237074,0,0,0
5/30/2015,S1F13KNV,0,230099504,0,0,0,9,238417,0,0,0
5/30/2015,S1F13MAM,0,93959728,0,0,0,8,246590,0,0,0
5/30/2015,W1F00CL9,0,206674016,0,0,5,17,318977,0,0,0
5/30/2015,W1F05X69,0,204942576,0,0,2,3,259213,0,0,4
5/30/2015,W1F0976M,0,172637080,0,0,0,8,494100,0,0,0
5/30/2015,W1F0DXT8,0,222933688,0,0,0,6,351683,0,0,0
5/30/2015,W1F0FEH7,0,239835168,0,0,0,10,261836,0,0,0
5/30/2015,W1F0FML1,0,239033928,0,0,0,11,236218,0,0,22
5/30/2015,W1F0FY92,0,182376616,0,1,6,13,262404,0,0,1
5/30/2015,W1F0FYLJ,0,217255072,0,4,0,98,248903,0,0,20
5/30/2015,W1F0FZPA,0,100736888,0,0,0,13,256189,0,0,0
5/30/2015,W1F0G9T7,0,114466912,0,0,0,11,261526,0,0,2
5/30/2015,W1F0GCAZ,0,20893960,0,0,12,10,262705,0,0,0
5/30/2015,W1F0H973,0,227502896,0,8,0,58,249115,0,0,2
5/30/2015,W1F0HJWZ,0,19929464,0,0,0,63,248146,0,0,1
5/30/2015,W1F0HNC5,0,6306272,0,0,0,59,248475,0,0,1
5/30/2015,W1F0HPZK,0,119128416,0,0,0,8,323369,0,0,0
5/30/2015,W1F0HYT8,0,111976000,0,0,0,17,220096,0,0,0
5/30/2015,W1F0J7W7,0,95098872,0,62,0,95,251823,0,0,145
5/30/2015,W1F0J9KM,0,188389296,0,0,0,9,292038,0,0,0
5/30/2015,W1F0JAZC,0,39886416,0,0,0,9,314978,0,0,0
5/30/2015,W1F0JH87,0,97772912,0,1,0,9,261101,0,0,0
5/30/2015,W1F0JXDL,0,194076544,48,0,0,8,261834,0,0,0
5/30/2015,W1F0JY02,0,92458440,0,0,0,6,255229,0,0,0
5/30/2015,W1F0KAX2,0,134220192,0,0,0,8,312282,0,0,0
5/30/2015,W1F0KCN8,0,171106912,0,0,0,7,334808,0,0,1
5/30/2015,W1F0KD36,0,165359408,0,0,0,13,206670,0,0,0
5/30/2015,W1F0KD3Y,0,73066720,0,1,0,12,484907,0,0,3
5/30/2015,W1F0KG97,0,216786760,0,0,0,68,250926,0,0,0
5/30/2015,W1F0KRWP,0,233382528,0,0,0,8,330922,0,0,10
5/30/2015,W1F0L2Q7,0,78687760,0,0,0,61,245896,0,0,0
5/30/2015,W1F0L66L,0,208332816,0,0,6,6,199162,0,0,0
5/30/2015,W1F0LS71,0,16798072,0,0,0,8,321858,0,0,0
5/30/2015,W1F0LZJX,0,90538248,0,0,0,14,479896,0,0,0
5/30/2015,W1F0M02P,0,92504640,0,1,6,10,485984,0,0,33
5/30/2015,W1F0M330,0,59708896,0,0,0,12,485940,0,0,0
5/30/2015,W1F0M4BZ,0,101228784,0,0,0,9,335444,0,0,7
5/30/2015,W1F0MNDQ,0,190570912,0,0,0,8,219095,0,0,0
5/30/2015,W1F0N84F,0,158150256,0,0,0,6,308850,0,0,1
5/30/2015,W1F0PAXH,0,56926000,0,0,0,16,336238,0,0,0
5/30/2015,W1F0SJJ2,0,208967240,0,0,0,10,262039,0,0,0
5/30/2015,W1F0T0B1,0,112987192,0,0,0,8,262402,0,0,0
5/30/2015,W1F0TJ66,0,170678840,0,0,0,90,249154,0,0,0
5/30/2015,W1F0TYQ9,0,165329264,0,0,0,10,258362,0,0,0
5/30/2015,W1F0VNT7,0,56728120,0,0,0,16,354124,0,0,0
5/30/2015,W1F0VZF4,0,228461664,0,0,0,9,208025,0,0,0
5/30/2015,W1F0W3GE,0,71327792,0,0,0,8,269184,0,0,0
5/30/2015,W1F0WKE1,0,68448744,0,0,0,10,328405,0,0,0
5/30/2015,W1F0WZ0P,0,82047840,0,0,0,11,234339,0,0,0
5/30/2015,W1F0XKWR,0,48392072,0,0,0,7,35,0,0,0
5/30/2015,W1F0YJ6K,0,181205928,0,0,0,7,35,0,0,0
5/30/2015,W1F0Z3FW,0,147999920,0,0,0,8,235211,0,0,0
5/30/2015,W1F0Z3G1,0,101943888,0,0,0,15,253595,0,0,0
5/30/2015,W1F0Z3KR,0,102317720,0,0,1,8,140580,0,0,0
5/30/2015,W1F0ZJK8,0,176022336,0,0,0,8,214925,0,0,0
5/30/2015,W1F0ZK0H,0,2108176,0,0,0,8,221463,8,8,0
5/30/2015,W1F0ZVD8,0,111200520,0,0,0,16,349998,0,0,0
5/30/2015,W1F10Y8K,0,78957560,0,0,0,9,220563,0,0,1
5/30/2015,W1F111N7,0,105448208,0,0,0,8,219055,0,0,0
5/30/2015,W1F11ZG9,0,108854208,0,9,215,3,341154,0,0,1
5/30/2015,W1F12JLS,0,138264032,0,0,0,19,351160,0,0,0
5/30/2015,W1F133A0,0,3676032,0,0,6,10,236998,0,0,0
5/30/2015,W1F1354W,0,140615992,0,0,0,8,233024,0,0,1
5/30/2015,W1F14FS4,0,108168528,0,0,0,6,258191,0,0,0
5/30/2015,W1F14GTK,0,220002392,0,21,0,23,351475,0,0,33
5/30/2015,W1F14N6K,0,60991680,0,0,0,16,356812,0,0,0
5/30/2015,W1F14XGD,0,95974672,2368,0,0,12,238115,0,0,0
5/30/2015,W1F15P5S,0,86456104,0,0,0,8,214359,0,0,0
5/30/2015,W1F16RA7,0,75200224,0,0,0,11,214905,0,0,1
5/30/2015,W1F17D9Z,0,61256856,0,0,0,10,221413,0,0,0
5/30/2015,W1F17DKS,0,97261904,0,0,0,11,234045,0,0,0
5/30/2015,W1F17E35,0,167528872,0,0,0,10,237975,0,0,4
5/30/2015,W1F17RLV,0,77817512,0,0,0,9,237150,0,0,0
5/30/2015,W1F18TKX,0,148679712,0,0,0,11,215340,0,0,0
5/30/2015,W1F19J5Q,0,124203808,0,0,0,8,257130,0,0,0
5/30/2015,W1F19LPJ,0,8416168,0,0,0,15,279849,0,0,0
5/30/2015,W1F1B0KF,0,61606240,0,0,0,10,2054,0,0,0
5/30/2015,W1F1BAE6,0,223959992,0,0,0,9,25,0,0,1
5/30/2015,W1F1BFHS,0,206804656,0,0,0,7,30,0,0,0
5/30/2015,W1F1BFMS,0,170864704,0,61,0,15,52,0,0,0
5/30/2015,W1F1BFP5,0,167535208,56,0,12,8,139878,0,0,0
5/30/2015,W1F1BFRJ,0,70488536,0,0,0,15,52,0,0,0
5/30/2015,W1F1BQTN,0,45678192,0,0,0,9,236426,0,0,0
5/30/2015,W1F1BRM3,0,96699784,0,0,0,9,245604,0,0,0
5/30/2015,W1F1BS0H,0,195687040,0,0,0,16,297617,0,0,0
5/30/2015,W1F1BTB2,0,195454392,0,0,0,19,354220,0,0,0
5/30/2015,W1F1C0R9,0,193645120,0,1,0,11,238752,0,0,2
5/30/2015,W1F1C9HM,0,179045520,0,0,0,7,30,0,0,0
5/30/2015,W1F1CB5E,0,71798376,88,0,0,9,29,0,0,0
5/30/2015,W1F1CHY9,0,170341744,0,34,0,23,308033,0,0,205
5/30/2015,W1F1CJ1K,0,216343440,0,0,0,9,235542,0,0,0
5/30/2015,W1F1CJ3G,0,85447760,0,7,0,8,235788,0,0,0
5/30/2015,W1F1CK5G,0,220583352,552,0,0,11,237875,0,0,0
5/30/2015,W1F1CKB5,0,32015328,0,0,0,9,235306,0,0,0
5/30/2015,W1F1CKJZ,0,98862584,0,0,0,9,215887,0,0,0
5/30/2015,W1F1CKKW,0,114473256,0,0,0,19,340821,0,0,1
5/30/2015,W1F1CL1K,0,198224984,0,0,112,20,359014,0,0,0
5/30/2015,W1F1CLBY,0,75675912,0,0,0,9,213532,0,0,0
5/30/2015,W1F1CLH3,0,48377352,0,0,0,9,236941,0,0,0
5/30/2015,W1F1CLJG,0,2537008,0,0,0,8,256491,0,0,0
5/30/2015,W1F1CMCY,0,148615584,0,0,0,6,19160,0,0,0
5/30/2015,W1F1CMVW,0,67095432,176,0,0,15,52,0,0,0
5/30/2015,W1F1CZLY,0,232651088,0,0,0,11,236526,0,0,0
5/30/2015,W1F1D99S,0,172209600,0,0,0,9,215766,0,0,0
5/30/2015,W1F1DA55,0,99880400,0,0,0,15,52,0,0,0
5/30/2015,W1F1DABR,0,155872736,0,0,0,10,31,0,0,0
5/30/2015,W1F1DN3S,0,11532816,0,0,0,11,238407,0,0,0
5/30/2015,W1F1DNYH,0,11707208,0,0,0,11,235669,0,0,4
5/30/2015,W1F1DPSA,0,134087560,0,0,0,12,42,0,0,0
5/30/2015,W1F1DQJD,0,226920008,0,0,0,4,9,0,0,0
5/30/2015,W1F1DQN8,0,243702624,0,0,0,10,31,0,0,0
5/30/2015,W1F1FHEK,0,174270080,0,0,0,16,53,0,0,0
5/30/2015,W1F1GLFN,0,237584840,0,0,0,5,252004,0,0,0
5/30/2015,W1F1GMWX,0,176325712,0,0,0,6,28,0,0,0
5/30/2015,W1F1MRP9,0,131599848,0,0,0,6,235443,0,0,0
5/30/2015,W1F1N6V6,0,104771944,0,0,0,6,248286,0,0,0
5/30/2015,W1F1NS0C,0,218197960,0,0,0,6,247254,0,0,0
5/30/2015,Z1F02KDL,0,61259464,0,0,0,7,302328,0,0,18
5/30/2015,Z1F0B4XZ,0,174731144,0,70,0,11,286406,0,0,1165
5/30/2015,Z1F0GB8A,0,226859400,0,0,0,7,262354,0,0,0
5/30/2015,Z1F0GE1M,0,78141624,0,0,0,8,256679,0,0,0
5/30/2015,Z1F0KJDS,0,218741280,0,0,0,9,260723,0,0,0
5/30/2015,Z1F0KKN4,0,58643672,0,0,0,7,260978,0,0,0
5/30/2015,Z1F0KSLS,0,242533576,0,0,0,66,251547,0,0,0
5/30/2015,Z1F0L2VS,0,207854440,0,2,0,94,250494,0,0,0
5/30/2015,Z1F0L3BL,0,45275880,0,0,0,6,320535,0,0,0
5/30/2015,Z1F0L4T5,0,227922400,0,0,0,11,341184,0,0,0
5/30/2015,Z1F0L613,0,163556360,0,0,0,60,248370,0,0,0
5/30/2015,Z1F0L6BY,0,214752840,0,0,0,60,249029,0,0,0
5/30/2015,Z1F0L6DJ,0,7349712,0,0,0,63,248995,0,0,0
5/30/2015,Z1F0L7PX,0,148055704,0,0,0,12,322812,0,0,1
5/30/2015,Z1F0LB4J,0,198469504,0,0,0,7,321293,0,0,0
5/30/2015,Z1F0LBBG,0,86890968,0,0,0,6,330285,0,0,0
5/30/2015,Z1F0LH2M,0,29022448,0,0,0,9,462531,0,0,0
5/30/2015,Z1F0LH7B,0,112534624,0,0,0,11,465215,0,0,0
5/30/2015,Z1F0LKEE,0,51021920,0,0,0,11,480627,0,0,0
5/30/2015,Z1F0LKMJ,0,163955088,0,0,0,11,479488,0,0,0
5/30/2015,Z1F0LKWC,0,131043880,0,0,0,10,470358,0,0,0
5/30/2015,Z1F0LKX4,0,230478840,0,0,0,11,468559,0,0,0
5/30/2015,Z1F0LL7D,0,50346312,0,0,0,9,314188,0,0,10
5/30/2015,Z1F0LLED,0,202859536,0,0,0,7,314919,0,0,1
5/30/2015,Z1F0LLFY,0,210478144,0,0,0,58,248744,0,0,2
5/30/2015,Z1F0LLKC,0,239212152,0,1,0,78,248160,0,0,104
5/30/2015,Z1F0LLKR,0,165526712,0,0,0,10,476612,0,0,1
5/30/2015,Z1F0LLPJ,0,139897600,0,0,0,9,482826,0,0,0
5/30/2015,Z1F0LLPS,0,94870072,0,0,0,10,478815,0,0,0
5/30/2015,Z1F0LM11,0,54158416,0,0,0,8,315584,0,0,2
5/30/2015,Z1F0LM6T,0,54553192,0,0,0,11,484456,0,0,0
5/30/2015,Z1F0LNQB,0,176888776,0,0,0,10,469283,0,0,0
5/30/2015,Z1F0LQGS,0,212460672,0,0,0,8,324101,0,0,0
5/30/2015,Z1F0LSNZ,0,243698352,0,318,0,6,323085,0,0,19
5/30/2015,Z1F0LSPT,0,192098032,0,0,0,7,323645,0,0,0
5/30/2015,Z1F0LSQ4,0,70160536,0,0,0,7,331847,0,0,0
5/30/2015,Z1F0LSXW,0,28756408,0,0,0,8,314234,0,0,0
5/30/2015,Z1F0LT0S,0,156169496,0,0,0,7,333067,0,0,0
5/30/2015,Z1F0LT3Y,0,15255808,0,0,0,10,465885,0,0,0
5/30/2015,Z1F0LV8X,0,22483696,0,0,0,8,334252,0,0,1
5/30/2015,Z1F0LV93,0,205471368,0,0,0,10,480389,0,0,0
5/30/2015,Z1F0LVEM,0,99685272,0,0,6,57,249265,0,0,1
5/30/2015,Z1F0LVL5,0,223118328,0,0,0,11,482316,0,0,0
5/30/2015,Z1F0MA1S,0,188531152,0,0,0,8,256653,0,0,0
5/30/2015,Z1F0MBGF,0,11312328,0,0,0,57,249074,0,0,0
5/30/2015,Z1F0MRPJ,0,58011280,0,0,0,9,263376,0,0,11
5/30/2015,Z1F0N5AD,0,149368136,0,0,0,68,248915,0,0,0
5/30/2015,Z1F0P16F,0,32129648,1128,0,0,7,299197,0,0,2
5/30/2015,Z1F0Q8RT,0,109563496,0,107,4,9,239886,0,0,13
5/30/2015,Z1F0QK05,0,45764304,0,0,0,9,257003,0,0,0
5/30/2015,Z1F0QL3N,0,39936976,0,0,0,10,262517,0,0,0
5/30/2015,Z1F0QLC1,0,133818528,0,0,0,8,257648,0,0,0
5/30/2015,Z1F0QLC7,0,211292192,0,0,0,64,209507,0,0,1
5/30/2015,Z1F0R8QZ,0,206694544,0,15,0,95,250823,0,0,155
5/30/2015,Z1F0RGQV,0,141045496,0,0,0,89,241141,0,0,0
5/30/2015,Z1F0VNSW,0,46548120,0,0,0,5,215124,0,0,0
5/30/2015,Z1F0ZCPW,0,198040336,0,0,0,8,191767,0,0,1
5/30/2015,Z1F11B2R,0,22244080,0,0,0,6,363871,0,0,0
5/30/2015,Z1F11SL0,0,9094952,0,0,0,8,197112,0,0,0
5/30/2015,Z1F11SYE,0,100006992,0,0,3,7,206391,0,0,0
5/30/2015,Z1F1479Y,0,1644448,0,0,0,8,209423,0,0,0
5/30/2015,Z1F147WQ,0,88449904,0,0,0,8,173729,0,0,0
5/30/2015,Z1F14BGY,0,196093304,0,0,0,8,209477,0,0,0
5/30/2015,Z1F1652D,0,171474448,0,0,0,8,214560,0,0,0
5/30/2015,Z1F17ZCN,0,61870216,0,1,10,3,217234,0,0,0
5/30/2015,Z1F18YB3,0,140244144,0,0,0,8,255620,0,0,0
5/30/2015,Z1F18YST,0,147360392,0,0,0,8,234480,0,0,0
5/30/2015,Z1F19KMH,0,23798256,0,0,0,16,53,0,0,5
5/30/2015,Z1F19QH0,0,181700200,0,0,0,18,55,0,0,0
5/30/2015,Z1F1A0LM,0,9901728,0,0,0,7,258719,0,0,0
5/30/2015,Z1F1A0RP,0,29653744,0,0,0,7,203527,0,0,0
5/30/2015,Z1F1A1HH,0,75685688,0,0,0,7,234680,0,0,0
5/30/2015,Z1F1B6NP,0,47539448,0,0,0,11,32,0,0,1
5/30/2015,Z1F1B799,0,189156064,0,0,0,16,52,0,0,0
5/30/2015,Z1F1R76A,0,109098040,0,0,0,8,351297,0,0,12
5/30/2015,Z1F1VMZB,0,111381744,0,0,0,5,220061,0,0,0
5/30/2015,Z1F1VQFY,0,113291824,0,0,0,7,263836,0,0,0
5/31/2015,S1F01R2B,0,39814672,0,0,0,17,329866,0,0,3
5/31/2015,S1F02A0J,0,86733616,0,1,0,15,331830,0,0,0
5/31/2015,S1F03YZM,0,150884720,8,0,0,8,264744,0,0,0
5/31/2015,S1F044ET,0,157233528,0,0,0,5,255328,0,0,0
5/31/2015,S1F09DZQ,0,46345136,536,0,3,7,409722,0,0,2
5/31/2015,S1F0AADQ,0,129410720,0,0,0,8,409688,0,0,1
5/31/2015,S1F0AEFT,0,75162008,144,0,0,10,419869,0,0,0
5/31/2015,S1F0BVK1,0,23191784,0,0,0,6,262183,0,0,0
5/31/2015,S1F0BWZ3,0,59521616,0,0,0,8,374972,0,0,2
5/31/2015,S1F0C95J,0,201152064,0,0,0,5,291574,0,0,0
5/31/2015,S1F0CVWK,0,192412280,2528,0,6,8,377020,0,0,0
5/31/2015,S1F0E9EP,0,150034048,0,0,0,9,261857,0,0,0
5/31/2015,S1F0EEP2,0,200626480,0,0,0,17,269078,0,0,0
5/31/2015,S1F0EGMT,0,90440920,0,0,0,10,256949,0,0,0
5/31/2015,S1F0FGBQ,0,229221616,0,0,0,10,227363,0,0,0
5/31/2015,S1F0FP0C,0,183903488,0,0,0,10,265189,0,0,0
5/31/2015,S1F0FW8K,0,78659480,0,0,0,92,249096,0,0,0
5/31/2015,S1F0FZ8F,0,102300072,0,0,0,8,257166,0,0,0
5/31/2015,S1F0G9ZF,0,41095664,0,0,0,70,249302,0,0,0
