date,failure,metric1,metric2,metric3,metric4,metric5
2015-08-26,0,63442136,0,0,0,7
2015-08-26,0,124534032,0,0,0,12
2015-08-26,0,216903456,0,0,0,7
2015-08-26,0,69089504,0,0,0,13
2015-08-26,0,127392440,0,0,0,6
2015-08-26,0,64298800,0,0,0,18
2015-08-27,0,83180808,0,0,0,11
2015-08-27,0,93678544,0,0,0,18
2015-08-27,0,86635024,0,0,0,16
2015-08-27,0,63736688,0,0,0,9
2015-08-27,0,30603288,0,0,0,12
2015-08-27,0,240661792,0,0,0,11
2015-08-27,0,53631664,0,0,0,12
2015-08-27,0,83509264,0,0,0,6
2015-08-27,0,103797496,0,0,0,8
2015-08-27,0,61274520,0,0,0,15
2015-08-27,0,205725824,0,0,0,7
2015-08-27,0,130368520,0,0,0,7
2015-08-27,0,234631808,0,0,0,15
2015-08-27,0,107697632,0,0,0,9
2015-08-27,0,139654104,0,0,0,18
2015-08-27,0,54263456,0,0,0,8
2015-08-27,0,168737472,0,0,0,18
2015-08-27,0,170378696,0,0,0,8
2015-08-27,0,230127384,0,0,0,9
2015-08-27,0,8523560,0,0,0,18
2015-08-27,0,171479456,0,0,0,18
2015-08-27,0,163566840,0,0,0,9
2015-08-27,0,186209192,0,0,0,8
2015-08-27,0,225983336,0,0,0,15
2015-08-27,0,43895424,0,0,0,18
2015-08-27,0,187673080,0,0,0,13
2015-08-27,0,8960568,0,0,0,9
2015-08-27,0,175104576,0,0,0,7
2015-08-27,0,13444648,0,0,0,11
2015-08-27,0,62490144,0,0,0,9
2015-08-27,0,67841856,0,0,0,8
2015-08-27,0,124512168,0,0,0,6
2015-08-27,0,54603192,0,0,0,12
2015-08-27,0,233026864,0,0,0,6
2015-08-27,0,229670840,0,0,0,14
2015-08-27,0,193898712,0,0,0,10
2015-08-27,0,85836592,0,0,0,12
2015-08-27,0,81150240,0,0,0,6
2015-08-27,0,8288320,0,0,0,10
2015-08-27,0,53343136,0,0,0,8
2015-08-27,0,32864656,0,0,0,10
2015-08-27,0,34377152,0,0,0,16
2015-08-27,0,11598312,0,0,0,8
2015-08-27,0,91303616,0,0,0,7
2015-08-27,0,190704944,0,0,0,7
2015-08-27,0,41935208,0,0,0,8
2015-08-27,0,141015352,0,0,0,15
2015-08-27,0,200911648,0,0,0,8
2015-08-27,0,154032712,0,0,0,8
2015-08-27,0,116846032,0,0,0,16
2015-08-27,0,162984312,0,0,0,8
2015-08-27,0,204391952,0,0,0,15
2015-08-27,0,84797264,0,0,0,8
2015-08-27,0,13524672,0,0,0,15
2015-08-27,0,59348128,0,0,0,9
2015-08-27,0,121546472,0,0,0,9
2015-08-27,0,69535208,0,0,0,10
2015-08-27,0,147620392,0,0,0,8
2015-08-27,0,103813096,0,0,0,5
2015-08-27,0,73902128,0,0,0,9
2015-08-27,0,66425600,0,0,0,6
2015-08-27,0,218555352,0,0,0,8
2015-08-27,0,1957736,0,0,0,7
2015-08-27,0,191040168,0,0,0,8
2015-08-27,0,178810104,0,0,0,8
2015-08-27,0,118977184,0,0,0,8
2015-08-27,0,75028856,0,0,0,8
2015-08-27,0,65475144,0,0,0,8
2015-08-27,0,219290168,0,0,0,8
2015-08-27,0,20357000,0,0,0,18
2015-08-27,0,51341992,0,0,0,7
2015-08-27,0,197655424,0,0,0,7
2015-08-27,0,126620408,0,0,0,7
2015-08-27,0,158362024,0,0,0,12
2015-08-27,0,48491312,0,0,0,16
2015-08-27,0,125605048,0,0,0,13
2015-08-27,0,240568528,0,0,0,5
2015-08-27,0,123043680,0,0,0,8
2015-08-27,0,208053536,0,0,0,11
2015-08-27,0,192951352,0,0,0,10
2015-08-27,0,36735328,0,0,0,10
2015-08-27,0,6561560,0,0,0,11
2015-08-27,0,168784664,0,0,0,13
2015-08-27,0,189038696,0,0,0,16
2015-08-27,0,67685048,0,0,0,6
2015-08-27,0,243724968,0,0,0,6
2015-08-27,0,128233080,0,0,0,6
2015-08-27,0,16096344,0,0,0,6
2015-08-27,0,862096,0,0,0,12
2015-08-27,0,76347120,0,0,0,7
2015-08-27,0,217159784,0,0,0,8
2015-08-27,0,127711832,0,0,0,9
2015-08-27,0,213903984,0,0,0,9
2015-08-27,0,44396368,0,0,0,7
2015-08-27,0,14346440,0,0,0,9
2015-08-27,0,112826496,0,0,0,11
2015-08-27,0,146221808,0,0,0,11
2015-08-27,0,118007984,0,0,0,11
2015-08-27,0,11077608,0,0,0,10
2015-08-27,0,217777096,0,0,0,11
2015-08-27,0,95912736,0,0,0,10
2015-08-27,0,228665976,0,0,0,9
2015-08-27,0,24920816,0,0,0,10
2015-08-27,0,103727200,0,0,0,11
2015-08-27,0,193705992,0,0,0,10
2015-08-27,0,27766992,0,0,0,11
2015-08-27,0,122148920,0,0,0,11
2015-08-27,0,135558216,0,0,0,16
2015-08-27,0,50101992,0,0,0,6
2015-08-27,0,218501472,0,0,0,7
2015-08-27,0,161106280,0,0,0,14
2015-08-27,0,120726456,0,0,0,9
2015-08-27,0,23211472,0,0,0,13
2015-08-27,0,141342760,0,0,0,14
2015-08-27,0,77501360,0,0,0,8
2015-08-27,0,18907992,0,0,0,14
2015-08-27,0,192918504,0,0,0,13
2015-08-27,0,90889240,0,0,0,8
2015-08-27,0,72345416,0,0,0,14
2015-08-27,0,71344128,0,0,0,8
2015-08-27,0,211634992,0,0,0,14
2015-08-27,0,163947672,0,0,0,12
2015-08-27,0,101608576,0,0,0,17
2015-08-27,0,14497448,0,0,0,8
2015-08-27,0,213121040,0,0,0,13
2015-08-27,0,161694872,0,0,0,7
2015-08-27,0,110574240,0,0,0,13
2015-08-27,0,187236136,0,0,0,14
2015-08-27,0,3970056,0,0,0,12
2015-08-27,0,72232320,0,0,0,11
2015-08-27,0,176508688,0,0,0,8
2015-08-27,0,23339008,0,0,0,13
2015-08-27,0,13932832,0,0,0,8
2015-08-27,0,14301312,0,0,0,13
2015-08-27,0,207974944,0,0,0,7
2015-08-27,0,183329424,0,0,0,9
2015-08-27,0,4066928,0,0,0,10
2015-08-27,0,158726456,0,0,0,16
2015-08-27,0,31184304,0,0,0,8
2015-08-27,0,239735144,0,0,0,10
2015-08-27,0,238134848,0,0,0,8
2015-08-27,0,20683520,0,0,0,5
2015-08-27,0,230445096,0,0,0,8
2015-08-27,0,156794768,0,0,0,9
2015-08-27,0,113491688,0,0,0,17
2015-08-27,0,192094352,0,0,0,10
2015-08-27,0,126811680,0,0,0,10
2015-08-27,0,140734680,0,0,0,10
2015-08-27,0,187459184,0,0,0,8
2015-08-27,0,35319760,0,0,0,9
2015-08-27,0,153452816,0,0,0,10
2015-08-27,0,185569656,0,0,0,9
2015-08-27,0,70657032,0,0,0,8
2015-08-27,0,208461464,0,0,0,8
2015-08-27,0,178129472,0,0,0,10
2015-08-27,0,185636736,0,0,0,12
2015-08-27,0,63387992,0,0,0,12
2015-08-27,0,148482320,0,0,0,8
2015-08-27,0,69751464,0,0,0,6
2015-08-27,0,238775144,0,0,0,9
2015-08-27,0,136789872,0,0,0,6
2015-08-27,0,95045440,0,0,0,14
2015-08-27,0,200341800,0,0,0,13
2015-08-27,0,71034184,0,0,0,8
2015-08-27,0,100110928,0,0,0,12
2015-08-27,0,172332192,0,0,0,8
2015-08-27,0,77353752,0,0,0,8
2015-08-27,0,83739544,0,0,0,8
2015-08-27,0,216440488,0,0,0,9
2015-08-27,0,113963152,0,0,0,8
2015-08-27,0,61106864,0,0,0,8
2015-08-27,0,31313160,0,0,0,18
2015-08-27,0,154439848,0,0,0,8
2015-08-27,0,143262672,0,0,0,9
2015-08-27,0,150702232,0,0,0,12
2015-08-27,0,113172680,0,0,0,12
2015-08-27,0,145566632,0,0,0,9
2015-08-27,0,163915840,0,0,0,12
2015-08-27,0,128190184,0,0,0,13
2015-08-27,0,39305432,0,0,0,8
2015-08-27,0,145283864,0,0,0,18
2015-08-27,0,42469000,0,0,0,8
2015-08-27,0,203758800,0,0,0,8
2015-08-27,0,101791456,0,0,0,8
2015-08-27,0,100716736,0,0,0,3
2015-08-27,0,180899928,0,0,0,8
2015-08-27,0,145991200,0,0,0,8
2015-08-27,0,37302696,0,0,0,11
2015-08-27,0,95331496,0,0,0,9
2015-08-27,0,144052784,0,0,0,16
2015-08-27,0,172912216,0,0,0,12
2015-08-27,0,161756496,0,0,0,8
2015-08-27,0,154763464,0,0,0,16
2015-08-27,0,105385416,0,0,0,8
2015-08-27,0,9185704,0,0,0,8
2015-08-27,0,108107616,0,0,0,8
2015-08-27,0,71387328,0,0,0,7
2015-08-27,0,34503496,0,0,0,9
2015-08-27,0,172506736,0,0,0,16
2015-08-27,0,143629568,0,0,0,18
2015-08-27,0,201032680,0,0,0,10
2015-08-27,0,37287408,0,0,0,16
2015-08-27,0,61708744,0,0,0,5
2015-08-27,0,38683936,0,0,0,8
2015-08-27,0,201957696,0,0,0,6
2015-08-27,0,157597344,0,0,0,11
2015-08-27,0,234976192,0,0,0,5
2015-08-27,0,49187184,0,0,0,16
2015-08-27,0,154105408,0,0,0,18
2015-08-27,0,13315712,0,0,0,8
2015-08-27,0,114663520,0,0,0,12
2015-08-27,0,171319352,0,0,0,18
2015-08-27,0,234968376,0,0,0,7
2015-08-27,0,94733888,0,0,0,13
2015-08-27,0,102373712,0,0,0,7
2015-08-28,0,8442296,0,0,0,7
2015-08-28,0,227471256,0,0,0,16
2015-08-28,0,34811232,0,0,0,9
2015-08-28,0,233360968,0,0,0,12
2015-08-28,0,174359672,0,0,0,11
2015-08-28,0,34990448,0,0,0,12
2015-08-28,0,196874784,0,0,0,18
2015-08-28,0,64001880,0,0,0,8
2015-08-28,0,50938592,0,0,0,15
2015-08-28,0,205332192,0,0,0,11
2015-08-28,0,60462096,0,0,0,15
2015-08-28,0,61104264,0,0,0,7
2015-08-28,0,144491000,0,0,0,9
2015-08-28,0,221989848,0,0,0,18
2015-08-28,0,120228904,0,0,0,7
2015-08-28,0,33063952,0,0,0,18
2015-08-28,0,202036056,0,0,0,8
2015-08-28,0,183946016,0,0,0,9
2015-08-28,0,217276992,0,0,0,18
2015-08-28,0,60393112,0,0,0,18
2015-08-28,0,147196904,0,0,0,9
2015-08-28,0,48259864,0,0,0,8
2015-08-28,0,73825896,0,0,0,6
2015-08-28,0,197081936,0,0,0,15
2015-08-28,0,218484336,0,0,0,8
2015-08-28,0,46787240,0,0,0,11
2015-08-28,0,47298336,0,0,0,8
2015-08-28,0,12442752,0,0,0,15
2015-08-28,0,92548704,0,0,0,9
2015-08-28,0,91788192,0,0,0,8
2015-08-28,0,149909424,0,0,0,6
2015-08-28,0,62020776,0,0,0,12
2015-08-28,0,236554680,0,0,0,6
2015-08-28,0,132594416,0,0,0,14
2015-08-28,0,201292712,0,0,0,10
2015-08-28,0,93210600,0,0,0,12
2015-08-28,0,113473016,0,0,0,6
2015-08-28,0,41159016,0,0,0,10
2015-08-28,0,82995088,0,0,0,8
2015-08-28,0,105999120,0,0,0,10
2015-08-28,0,158827112,0,0,0,16
2015-08-28,0,217889016,0,0,0,8
2015-08-28,0,239338696,0,0,0,7
2015-08-28,0,135789904,0,0,0,7
2015-08-28,0,19857128,0,0,0,8
2015-08-28,0,2821888,0,0,0,15
2015-08-28,0,113316136,0,0,0,8
2015-08-28,0,80240096,0,0,0,8
2015-08-28,0,234011088,0,0,0,16
2015-08-28,0,166804944,0,0,0,9
2015-08-28,0,144586248,0,0,0,18
2015-08-28,0,108870272,0,0,0,9
2015-08-28,0,222982392,0,0,0,5
2015-08-28,0,162716928,0,0,0,11
2015-08-28,0,147244848,0,0,0,9
2015-08-28,0,99442896,0,0,0,10
2015-08-28,0,173578248,0,0,0,8
2015-08-28,0,38120920,0,0,0,5
2015-08-28,0,58166232,0,0,0,9
2015-08-28,0,74083408,0,0,0,6
2015-08-28,0,9670384,0,0,0,8
2015-08-28,0,37586608,0,0,0,7
2015-08-28,0,133325696,0,0,0,8
2015-08-28,0,207891408,0,0,0,8
2015-08-28,0,154393224,0,0,0,8
2015-08-28,0,12429520,0,0,0,8
2015-08-28,0,14856616,0,0,0,8
2015-08-28,0,7588784,0,0,0,8
2015-08-28,0,226590784,0,0,0,16
2015-08-28,0,15821040,0,0,0,18
2015-08-28,0,242608416,0,0,0,7
2015-08-28,0,227162208,0,0,0,7
2015-08-28,0,156339664,0,0,0,7
2015-08-28,0,64763912,0,0,0,12
2015-08-28,0,141331592,0,0,0,16
2015-08-28,0,195394096,0,0,0,8
2015-08-28,0,212867104,0,0,0,13
2015-08-28,0,87294856,0,0,0,9
2015-08-28,0,149904960,0,0,0,8
2015-08-28,0,218304552,0,0,0,11
2015-08-28,0,93423624,0,0,0,10
2015-08-28,0,201917160,0,0,0,13
2015-08-28,0,189942344,0,0,0,16
2015-08-28,0,130832256,0,0,0,6
2015-08-28,0,170436296,0,0,0,6
2015-08-28,0,171262344,0,0,0,6
2015-08-28,0,62602520,0,0,0,6
2015-08-28,0,1545040,0,0,0,12
2015-08-28,0,111945344,0,0,0,7
2015-08-28,0,243963112,0,0,0,8
2015-08-28,0,157571184,0,0,0,9
2015-08-28,0,68760208,0,0,0,7
2015-08-28,0,6702904,0,0,0,15
2015-08-28,0,134469624,0,0,0,11
2015-08-28,0,70419224,0,0,0,11
2015-08-28,0,47748808,0,0,0,11
2015-08-28,0,111063592,0,0,0,11
2015-08-28,0,243148488,0,0,0,10
2015-08-28,0,79599256,0,0,0,11
2015-08-28,0,239299752,0,0,0,10
2015-08-28,0,220480608,0,0,0,9
2015-08-28,0,167812488,0,0,0,10
2015-08-28,0,111376280,0,0,0,11
2015-08-28,0,151087808,0,0,0,10
2015-08-28,0,237132128,0,0,0,10
2015-08-28,0,22085376,0,0,0,9
2015-08-28,0,150823336,0,0,0,13
2015-08-28,0,43576616,0,0,0,8
2015-08-28,0,35729208,0,0,0,10
2015-08-28,0,139749152,0,0,0,7
2015-08-28,0,149299072,0,0,0,14
2015-08-28,0,118997888,0,0,0,9
2015-08-28,0,181838520,0,0,0,13
2015-08-28,0,212782904,0,0,0,14
2015-08-28,0,27399720,0,0,0,8
2015-08-28,0,39482320,0,0,0,14
2015-08-28,0,241768944,0,0,0,13
2015-08-28,0,65618808,0,0,0,8
2015-08-28,0,22216840,0,0,0,14
2015-08-28,0,12982752,0,0,0,8
2015-08-28,0,303120,0,0,0,14
2015-08-28,0,133599240,0,0,0,12
2015-08-28,0,216851744,0,0,0,17
2015-08-28,0,12354080,0,0,0,8
2015-08-28,0,185925496,0,0,0,13
2015-08-28,0,102911808,0,0,0,7
2015-08-28,0,143466040,0,0,0,13
2015-08-28,0,212462928,0,0,0,14
2015-08-28,0,93836776,0,0,0,12
2015-08-28,0,37826448,0,0,0,11
2015-08-28,0,73938144,0,0,0,8
2015-08-28,0,60249392,0,0,0,13
2015-08-28,0,99937312,0,0,0,14
2015-08-28,0,15285648,0,0,0,13
2015-08-28,0,166750248,0,0,0,8
2015-08-28,0,21841952,0,0,0,9
2015-08-28,0,145708992,0,0,0,16
2015-08-28,0,108977712,0,0,0,8
2015-08-28,0,2934888,0,0,0,10
2015-08-28,0,178029368,0,0,0,8
2015-08-28,0,45455528,0,0,0,5
2015-08-28,0,86468392,0,0,0,8
2015-08-28,0,180734640,0,0,0,9
2015-08-28,0,91268456,0,0,0,17
2015-08-28,0,79530912,0,0,0,11
2015-08-28,0,150823648,0,0,0,10
2015-08-28,0,165684360,0,0,0,10
2015-08-28,0,213513552,0,0,0,8
2015-08-28,0,65630176,0,0,0,9
2015-08-28,0,177880504,0,0,0,10
2015-08-28,0,210269696,0,0,0,9
2015-08-28,0,103455144,0,0,0,8
2015-08-28,0,235053360,0,0,0,8
2015-08-28,0,205881008,0,0,0,10
2015-08-28,0,87091184,0,0,0,12
2015-08-28,0,70743520,0,0,0,12
2015-08-28,0,146611936,0,0,0,8
2015-08-28,0,108507888,0,0,0,6
2015-08-28,0,158463520,0,0,0,9
2015-08-28,0,231328592,0,0,0,7
2015-08-28,0,105603744,0,0,0,6
2015-08-28,0,218142656,0,0,0,10
2015-08-28,0,160321120,0,0,0,13
2015-08-28,0,86215328,0,0,0,12
2015-08-28,0,164905688,0,0,0,8
2015-08-28,0,44217480,0,0,0,8
2015-08-28,0,80855960,0,0,0,8
2015-08-28,0,158284424,0,0,0,9
2015-08-28,0,150764880,0,0,0,8
2015-08-28,0,104373104,0,0,0,8
2015-08-28,0,124891904,0,0,0,18
2015-08-28,0,40107048,0,0,0,16
2015-08-28,0,17789232,0,0,0,8
2015-08-28,0,189203032,0,0,0,9
2015-08-28,0,68362888,0,0,0,12
2015-08-28,0,38931728,0,0,0,11
2015-08-28,0,116390352,0,0,0,9
2015-08-28,0,86839808,0,0,0,12
2015-08-28,0,100735992,0,0,0,13
2015-08-28,0,32168968,0,0,0,18
2015-08-28,0,78300344,0,0,0,8
2015-08-28,0,137551616,0,0,0,8
2015-08-28,0,125891832,0,0,0,3
2015-08-28,0,141997944,0,0,0,8
2015-08-28,0,57460584,0,0,0,6
2015-08-28,0,180267344,0,0,0,8
2015-08-28,0,109855280,0,0,0,8
2015-08-28,0,141759368,0,0,0,12
2015-08-28,0,216796080,0,0,0,8
2015-08-28,0,107478056,0,0,0,16
2015-08-28,0,96676576,0,0,0,8
2015-08-28,0,99806120,0,0,0,9
2015-08-28,0,123131760,0,0,0,12
2015-08-28,0,236477360,0,0,0,8
2015-08-28,0,54630064,0,0,0,8
2015-08-28,0,31149032,0,0,0,7
2015-08-28,0,40471568,0,0,0,9
2015-08-28,0,4024400,0,0,0,16
2015-08-28,0,74912096,0,0,0,8
2015-08-28,0,23979400,0,0,0,18
2015-08-28,0,226057384,0,0,0,10
2015-08-28,0,179910752,0,0,0,16
2015-08-28,0,162647312,0,0,0,8
2015-08-28,0,22244176,0,0,0,5
2015-08-28,0,220748840,0,0,0,5
2015-08-28,0,2098192,0,0,0,16
2015-08-28,0,58443568,0,0,0,8
2015-08-28,0,130772440,0,0,0,11
2015-08-28,0,10249616,0,0,0,18
2015-08-28,0,55645016,0,0,0,18
2015-08-28,0,26772312,0,0,0,7
2015-08-28,0,121243176,0,0,0,13
2015-08-28,0,166822576,0,0,0,6
2015-08-28,0,147022232,0,0,0,7
2015-08-28,0,67006280,0,0,0,12
2015-08-29,0,241880512,0,0,0,15
2015-08-29,0,165625192,0,0,0,18
2015-08-29,0,162274168,0,0,0,9
2015-08-29,0,51813608,0,0,0,18
2015-08-29,0,52552128,0,0,0,7
2015-08-29,0,157201720,0,0,0,18
2015-08-29,0,24060448,0,0,0,8
2015-08-29,0,137198352,0,0,0,9
2015-08-29,0,215889008,0,0,0,15
2015-08-29,0,22386752,0,0,0,9
2015-08-29,0,126075984,0,0,0,8
2015-08-29,0,136332640,0,0,0,7
2015-08-29,0,13583776,0,0,0,9
2015-08-29,0,190828464,0,0,0,15
2015-08-29,0,248616,0,0,0,11
2015-08-29,0,92470080,0,0,0,16
2015-08-29,0,66510416,0,0,0,15
2015-08-29,0,157935296,0,0,0,6
2015-08-29,0,208653392,0,0,0,18
2015-08-29,0,27247392,0,0,0,7
2015-08-29,0,228862368,0,0,0,18
2015-08-29,0,203199152,0,0,0,15
2015-08-29,0,189224728,0,0,0,6
2015-08-29,0,57312152,0,0,0,16
2015-08-29,0,202796944,0,0,0,7
2015-08-29,0,107662576,0,0,0,6
2015-08-29,0,64515576,0,0,0,15
2015-08-29,0,43123512,0,0,0,8
2015-08-29,0,87193952,0,0,0,8
2015-08-29,0,248096,0,0,0,16
2015-08-29,0,48587872,0,0,0,9
2015-08-29,0,233498504,0,0,0,8
2015-08-29,0,42106360,0,0,0,8
2015-08-29,0,197059928,0,0,0,6
2015-08-29,0,194712856,0,0,0,18
2015-08-29,0,237983992,0,0,0,16
2015-08-29,0,160300008,0,0,0,9
2015-08-29,0,76486000,0,0,0,12
2015-08-29,0,81455336,0,0,0,11
2015-08-29,0,195568288,0,0,0,12
2015-08-29,0,184097872,0,0,0,8
2015-08-29,0,38371680,0,0,0,11
2015-08-29,0,80644184,0,0,0,6
2015-08-29,0,69053576,0,0,0,9
2015-08-29,0,224107176,0,0,0,7
2015-08-29,0,134628256,0,0,0,5
2015-08-29,0,117698960,0,0,0,6
2015-08-29,0,28218504,0,0,0,8
2015-08-29,0,55405120,0,0,0,7
2015-08-29,0,231293880,0,0,0,8
2015-08-29,0,17246392,0,0,0,8
2015-08-29,0,172994384,0,0,0,8
2015-08-29,0,98076160,0,0,0,8
2015-08-29,0,108052384,0,0,0,8
2015-08-29,0,68982248,0,0,0,5
2015-08-29,0,90287288,0,0,0,16
2015-08-29,0,160777296,0,0,0,18
2015-08-29,0,88594288,0,0,0,7
2015-08-29,0,48242712,0,0,0,7
2015-08-29,0,221714552,0,0,0,7
2015-08-29,0,118376536,0,0,0,12
2015-08-29,0,177622328,0,0,0,16
2015-08-29,0,228183088,0,0,0,8
2015-08-29,0,170951176,0,0,0,10
2015-08-29,0,39769024,0,0,0,8
2015-08-29,0,164256560,0,0,0,12
2015-08-29,0,234022216,0,0,0,10
2015-08-29,0,206651856,0,0,0,9
2015-08-29,0,125904784,0,0,0,8
2015-08-29,0,41119584,0,0,0,9
2015-08-29,0,207353648,0,0,0,7
2015-08-29,0,144594896,0,0,0,11
2015-08-29,0,60623488,0,0,0,9
2015-08-29,0,48209912,0,0,0,11
2015-08-29,0,183860136,0,0,0,11
2015-08-29,0,227951584,0,0,0,11
2015-08-29,0,122599816,0,0,0,10
2015-08-29,0,81081328,0,0,0,11
2015-08-29,0,201892472,0,0,0,10
2015-08-29,0,98248440,0,0,0,9
2015-08-29,0,44186192,0,0,0,10
2015-08-29,0,150907600,0,0,0,11
2015-08-29,0,127968824,0,0,0,10
2015-08-29,0,218721240,0,0,0,10
2015-08-29,0,56676272,0,0,0,10
2015-08-29,0,11901976,0,0,0,11
2015-08-29,0,13151288,0,0,0,8
2015-08-29,0,31455160,0,0,0,9
2015-08-29,0,216477192,0,0,0,8
2015-08-29,0,63256664,0,0,0,8
2015-08-29,0,232726984,0,0,0,6
2015-08-29,0,184965504,0,0,0,14
2015-08-29,0,78075376,0,0,0,13
2015-08-29,0,214381320,0,0,0,12
2015-08-29,0,162768264,0,0,0,8
2015-08-29,0,53553304,0,0,0,8
2015-08-29,0,9351568,0,0,0,8
2015-08-29,0,151239544,0,0,0,7
2015-08-29,0,227452456,0,0,0,16
2015-08-29,0,93474032,0,0,0,8
2015-08-29,0,15252336,0,0,0,18
2015-08-29,0,102334768,0,0,0,10
2015-08-29,0,93530008,0,0,0,16
2015-08-29,0,42615024,0,0,0,5
2015-08-29,0,88355840,0,0,0,5
2015-08-29,0,128029984,0,0,0,6
2015-08-29,0,15142576,0,0,0,13
2015-08-29,0,45389736,0,0,0,7
2015-08-29,0,199594032,0,0,0,18
2015-08-29,0,8319016,0,0,0,7
2015-08-29,0,79436520,0,0,0,17
2015-08-29,0,116027352,0,0,0,8
2015-08-29,0,124020184,0,0,0,14
2015-08-29,0,63448048,0,0,0,8
2015-08-29,0,150479536,0,0,0,8
2015-08-29,0,33571208,0,0,0,10
2015-08-29,0,18255280,0,0,0,8
2015-08-29,0,20889760,0,0,0,5
2015-08-29,0,76255624,0,0,0,8
2015-08-29,0,69015696,0,0,0,9
2015-08-29,0,52442792,0,0,0,17
2015-08-29,0,127085184,0,0,0,10
2015-08-29,0,37767280,0,0,0,10
2015-08-29,0,51254400,0,0,0,10
2015-08-29,0,128203936,0,0,0,8
2015-08-29,0,201899784,0,0,0,9
2015-08-29,0,69757232,0,0,0,10
2015-08-29,0,90802736,0,0,0,9
2015-08-29,0,219783312,0,0,0,8
2015-08-29,0,103534568,0,0,0,8
2015-08-29,0,98803560,0,0,0,10
2015-08-29,0,221552784,0,0,0,12
2015-08-29,0,101350200,0,0,0,12
2015-08-29,0,15766544,0,0,0,9
2015-08-29,0,100354056,0,0,0,18
2015-08-29,0,161311104,0,0,0,10
2015-08-29,0,163928728,0,0,0,12
2015-08-29,0,173969000,0,0,0,8
2015-08-29,0,124132104,0,0,0,8
2015-08-29,0,156066000,0,0,0,8
2015-08-29,0,6099400,0,0,0,3
2015-08-29,0,12533576,0,0,0,8
2015-08-29,0,104970984,0,0,0,6
2015-08-29,0,148051288,0,0,0,10
2015-08-29,0,25960904,0,0,0,11
2015-08-29,0,34917872,0,0,0,13
2015-08-29,0,117910064,0,0,0,13
2015-08-29,0,168778912,0,0,0,11
2015-08-29,0,236072240,0,0,0,9
2015-08-29,0,199743520,0,0,0,8
2015-08-29,0,56931120,0,0,0,6
2015-08-29,0,90513096,0,0,0,12
2015-08-29,0,91272960,0,0,0,6
2015-08-29,0,24633512,0,0,0,14
2015-08-29,0,5536528,0,0,0,10
2015-08-29,0,123029464,0,0,0,12
2015-08-29,0,63560280,0,0,0,18
2015-08-29,0,135589328,0,0,0,8
2015-08-29,0,235503544,0,0,0,16
2015-08-29,0,2890456,0,0,0,12
2015-08-29,0,229344680,0,0,0,11
2015-08-29,0,44166952,0,0,0,16
2015-08-29,0,234783184,0,0,0,9
2015-08-29,0,38838880,0,0,0,12
2015-08-29,0,132013176,0,0,0,8
2015-08-29,0,59456944,0,0,0,12
2015-08-29,0,3851824,0,0,0,8
2015-08-29,0,227080240,0,0,0,8
2015-08-29,0,163052184,0,0,0,8
2015-08-29,0,46108416,0,0,0,13
2015-08-29,0,212266936,0,0,0,8
2015-08-29,0,160217832,0,0,0,8
2015-08-29,0,114950032,0,0,0,18
2015-08-29,0,48635440,0,0,0,16
2015-08-29,0,162839616,0,0,0,8
2015-08-29,0,4121200,0,0,0,9
2015-08-29,0,155629536,0,0,0,12
2015-08-29,0,45444160,0,0,0,11
2015-08-29,0,70644536,0,0,0,9
2015-08-29,0,237572824,0,0,0,9
2015-08-30,0,59074728,0,0,0,9
2015-08-30,0,210060704,0,0,0,8
2015-08-30,0,37291192,0,0,0,18
2015-08-30,0,95097088,0,0,0,15
2015-08-30,0,32829048,0,0,0,18
2015-08-30,0,183648000,0,0,0,9
2015-08-30,0,203472368,0,0,0,18
2015-08-30,0,117651656,0,0,0,7
2015-08-30,0,110657440,0,0,0,18
2015-08-30,0,142514896,0,0,0,15
2015-08-30,0,161732688,0,0,0,7
2015-08-30,0,84388208,0,0,0,15
2015-08-30,0,37482592,0,0,0,9
2015-08-30,0,26863536,0,0,0,11
2015-08-30,0,179514056,0,0,0,16
2015-08-30,0,188582904,0,0,0,6
2015-08-30,0,212824592,0,0,0,6
2015-08-30,0,194544328,0,0,0,15
2015-08-30,0,175407880,0,0,0,8
2015-08-30,0,50679216,0,0,0,7
2015-08-30,0,226755112,0,0,0,8
2015-08-30,0,14859600,0,0,0,15
2015-08-30,0,106302704,0,0,0,16
2015-08-30,0,221187320,0,0,0,7
2015-08-30,0,171024208,0,0,0,6
2015-08-30,0,63117696,0,0,0,15
2015-08-30,0,67569704,0,0,0,8
2015-08-30,0,46477200,0,0,0,8
2015-08-30,0,10054376,0,0,0,16
2015-08-30,0,115705968,0,0,0,9
2015-08-30,0,108749760,0,0,0,8
2015-08-30,0,217055392,0,0,0,18
2015-08-30,0,105601320,0,0,0,6
2015-08-30,0,98928192,0,0,0,6
2015-08-30,0,40024376,0,0,0,18
2015-08-30,0,49192848,0,0,0,16
2015-08-30,0,15107408,0,0,0,9
2015-08-30,0,137368248,0,0,0,12
2015-08-30,0,164719512,0,0,0,11
2015-08-30,0,62722864,0,0,0,12
2015-08-30,0,233583040,0,0,0,8
2015-08-30,0,65020272,0,0,0,11
2015-08-30,0,195068976,0,0,0,12
2015-08-30,0,125429424,0,0,0,11
2015-08-30,0,145168560,0,0,0,8
2015-08-30,0,9770232,0,0,0,9
2015-08-30,0,199591456,0,0,0,6
2015-08-30,0,49550120,0,0,0,8
2015-08-30,0,78225880,0,0,0,7
